scrape_city_id,scrape_city_name,oyo_id,name,city,address,rating,price,latitude,longitude
485,Berhampore,327548,SPOT ON The Green Palace,,"Murshidabad-Jiaganj, Talgachi, Lalbagh, Murshidabad, Berhampore",,,24.1545625,88.2690625
485,Berhampore,357503,Spot On Niribili Guest House,,"Dak No - 519 Khatiyan No - 43 PS & PO - Murshidabad  Siraj Ud Doullah Rd, Hazarduari, Murshidabad, West Bengal , Berhampore",,,24.1828847,88.2742645
485,Berhampore,249177,Super Hotel O ALO Hotel,,"1, Belepukur Bus stand, Sagardighi, Berhampore",,,24.324822,88.02568
485,Berhampore,87990,Hotel O by OYO New Heaven,,"01 Moti Jhil Bypass road, Kabil pur, Near Motijhil and Indian Oil Petrol Pump, Lalbagh, Murshidabad 742149, Berhampore",,,24.169374,88.2714139
485,Berhampore,355549,Hotel O Apex Hotel ,,"27 KN Road, Near Berhampore Bus Stand, Ranibagan, Berhampore",,,24.0984681,88.2567375
485,Berhampore,87991,Hotel O New Heaven,,"01 Murshidabad Railway Station Road, Near Murshidabad Station and Hazarduari, Lalbagh,  Berhampore, Murshidabad, Berhampore",,,24.1765195,88.2805447
485,Berhampore,211028,OYO 812702 Mango Leaf Hotel & Restaurant,,"TATA showroom, Mehedipore Bus Stop TATA showroom, Mehedipore Bus Stop  TATA showroom, Near Mehedipore Bus Stop, Berhampore Bypass Road, Berhampore, Murshidabadnullnull, Berhampore",,,24.123148521586828,88.21956699491169
485,Berhampore,220971,Hotel O Mohona Residency & Restaurant,,"NH - 34, Basudevpur Bus Standnull, Berhampore",,,24.6349444,87.9825833
428,Bhagalpur,173232,Hotel O Shree hotels,,"Sabour, NH 80, BHAGALPUR, Bhagalpur",,,25.2401475,87.0472426
428,Bhagalpur,163846,Hotel O Eleven,,"Opp of Koyla Depot road,Bhikhanpur, Bhagalpur",,,25.243091,86.976771
428,Bhagalpur,49000,Super Hotel O Bhagalpur Railway Junction,,"Ward no 13, Plot no 207, 208 & 209, Mohalla Sujaganj, Patal Babu Road, Bhagalpur",,,25.2423333,86.9745
428,Bhagalpur,324590,Super Hotel O Bhagalpur Railway Station Formerly Peepal Tree,,"Plot No. 1198 Near English Graveyard, PARBATTI, Lower Nathnagar Road, Bhagalpur",,,25.240369,86.958876
428,Bhagalpur,253216,Hotel O Royal Heritage Resort,,"Plot No-276, Plot No-276, Glocal Hospital to Sabour Road, Near holy family school, Gopalpur, Bhagalpur",,,25.2416884,87.0221139
462,Bharatpur,94527,SPOT ON Hotel pratap plaza,,"Above HDFC Bank, Kotwali Bazaar, Bharatpur, Bharatpur",,,27.2169527,77.4876218
462,Bharatpur,196722,OYO 703555 Hotel Holiday,,"Golpura circle  Golpura circle  Golpura circle  Golpura circle  Near Military board 331, Sewar Mathura bypassnullnull, Bharatpur",,,27.2105875,77.4588545
126,Bharuch,45150,Super Townhouse Bharuch Near Railway Station Formerly Hotel Kohinoor,,"Hilton Plaza, Opposite Railway Station, Bharuch",,,21.7025663,72.9985363
126,Bharuch,306784,[Day Stay - 12 Hrs Slot : 8 AM to 8 PM] Townhouse Golden Bridge Bharuch,,"Opposite Railway Station, Bharuch",,,21.702529,72.998376
244,Bhilai,188261,Townhouse Durg Near Railway Station,,"Dhamdha Road, Opp. Durg Railway Station, Near Flyover Bridge, Kailash Nagar, Bhilai",,,21.2025,81.2898333
244,Bhilai,207133,Hotel O The Cloud,,"57/4B, Akash Ganga, Near railway crossingnull, Bhilai",,,21.2047136,81.3503919
244,Bhilai,321115,Super HOTEL O NIRVANA Bhilai Nagar Station,,"plot no 104 Junwani Road, Durga Nagar, Kohka Housing Board, Bhilai",,,21.2178395,81.331745
244,Bhilai,351793,Hotel O Kant,,"120 , sikola basti ,durg Dhamdha road near milan marriage palace, Bhilai",,,21.214967087859144,81.29460512122725
244,Bhilai,361308,SPOT ON Hotel Galaxy Prime,,"Plot no.-1, Bhilai 3, Street- 1, umda road, Nearby landmark- opposite Osho Iawnn, Bhilai",,,21.2223739,81.4326183
144,Bhilwara,78280,Capital O by OYO Amit Palace,,"Near Sukhadiya Circle, Ajmer Road, Subhash Nagar, Bhilwara",,,25.371343,74.625595
66,Bhiwadi,114916,OYO Radhe Hotel,,"Dharuhera Bhiwadi Road Opposite Ss Hospital And Behind Sharma Furniture, 4, Sohna Rd, Bhagat Singh Colony, U.i.t, Dharuhera, Bhiwadi Road Behind Sharma Furniture, Opposites Nagina Garden And Ss Hospital, Bhiwadi",,,28.20993309102061,76.81292960420251
66,Bhiwadi,208055,Super Collection O Bhiwadi,,"85-86, Near Laxmi Dharam Kanta, Phase-3 RIICO Industrial Area, Near Capital Mall, Bhiwadi",,,28.2036468,76.8534891
66,Bhiwadi,226553,Hotel O S.S,,"3612 Dharuhera, Behind Police station, NH48, Dharuhera District Rewari, Bhiwadi",,,28.202389,76.842611
1773,Bhiwani,356357,Hotel O DH,,"Kadam hospital,New bus stand .Bhiwani , Bhiwani",,,28.794813,76.15744
1773,Bhiwani,209850,Hotel O Panchtara,,"State Highway 17, Bhiwani",,,28.8031668,76.1341282
28,Bhopal,44094,Super Townhouse Hoshangabad Road Near Aashima Mall,,"Shriram Colony, Hoshangabad Road, Bhopal",,,23.1723365,77.458608
28,Bhopal,173516,Hotel O Bonsai,,"DK3-1/27, Danish Kunj, Kolar Rad, Bhopal., Bhopal",,,23.17143,77.42311
28,Bhopal,35976,Super Collection O Ayodhya Ring Road Bhopal,,"Narela Shankari, Opposite SBI Bank, Huzur, Bhopal",,,23.2644185,77.4651262
28,Bhopal,197430,Super Collection O Shahpura Lakeview Formerly Hotel Royal Villa,,"Near Of Manoria Hospital, Kolar Road, Chuna Bhatti, Bhopal",,,23.2018347,77.4169111
28,Bhopal,238285,OYO 825082 Hotel shiv Shakti,,"96-97, j k town, near j k hospital Kolar Road bhopal, Bhopal",,,23.1782532,77.4247824
28,Bhopal,2918,Super Townhouse Gandhi Medical College Bhopal Formerly Hotel Shagun,,"Ward No. 21, Hawa Mahal, Huzur, Bhopal",,,23.25914,77.396825
28,Bhopal,354155,SPOT ON Hotel Mahek inn,,"Bhopal railway station opp platform no 01 sikandari saraye, Bhopal",,,23.2657312,77.4140443
28,Bhopal,114653,Super Collection O Bairagarh Railway Station Formerly Hotel OM Palace,,"  Sehore Naka, Bairagarh Near Railway Station, Bhopal",,,23.2702952,77.3318887
28,Bhopal,35397,Hotel O Shri Vilas,,"Near Bansal Hospital, Sector C, Shahpura, Bhopal",,,23.1976261,77.4187661
28,Bhopal,225228,Hotel O Swastik,,"Plot No. Lig-86, Nehru Nagar, Near MANIT college, Bhopal",,,23.2101462,77.3962304
28,Bhopal,248398,Hotel O Shivay Inn Ayodhaya Bypass Road,,"Plot No. 87  chatrapati nagar narela shankari near indrapuri road narela jod ayodhya bypass near Indian bhopal, Bhopal",,,23.2694408,77.4674304
28,Bhopal,326856,OYO 838884 Hotel Arush In,,"Plot No E8/09 clock number 1 Trilanga road near aura mall Gulmoharnull, Bhopal",,,2.27557,102.248783
28,Bhopal,48627,Super HOTEL GUD STAY,,"Behind Patidar Studio, Zone 2, Mp Nagar, Bhopal",,,23.231472,77.434306
28,Bhopal,352215,Super Collection O Azad Nagar Ayodhya Bypass Road Bhopal Formerly Hotel Inbox,,"78/8, 79/1 and 75b, Azad Nagar, Gram Hatai Kheda, Tehsil Huzur Near Hanuman Mandir, Ayodhya Bypass, Bhopal",,,23.25725,77.47803
28,Bhopal,349000,Hotel O by OYO Sindhu Palace,,"plot no 7 Kahna kunj  dr Shyama Prasad stadium banjari Kolar road  plot no 7 Kahna kunj  dr Shyama Prasad stadium banjari Kolar road  Kolar Road, Bhopal",,,23.1769257,77.41640629999999
28,Bhopal,183068,Collection O Rani Kamlapati Railway Station Formerly Silkroute Palace,,"Arera Colony, Opposite Habibganj Police Station, Habibganj, Bhopal",,,23.2175556,77.4277778
28,Bhopal,357516,Hotel O Jay-3,,"Plot no -70  Patidar chouraha, sardar vallabh bhai patel awasiya yojana, salaiya, misroad, Near akriti green, Bhopal",,,23.1643348,77.4509578
28,Bhopal,109616,Collection O by OYO Gauri Shree Hotel,,"Chittod Complex, Mp Nagar Zone-1, Near By Idfc First Bank, Bhopal",,,23.2367965,77.4347428
28,Bhopal,46823,Super Collection O MP Nagar,,"BMP Nagar, Zone 1, Bhopal",,,23.233595,77.43328
28,Bhopal,40090,Super Hotel O MP Nagar Near Rachna Tower,,"Easy Stay, Near Rachna Tower, Rachna Nagar, Bhopal",,,23.2417658,77.4371295
28,Bhopal,248124,Hotel O by OYO Chouksey Farmstead,,"Khasra No 318/3Samardha Village, Bhopal",,,23.122453,77.502225
28,Bhopal,250703,Hotel O Neelbad Guest House,,"Plot No.5 Krishna colony, kalkheda road Neelbad, Near asian hospital, Bhopal",,,23.191422072028235,77.33818098375443
28,Bhopal,44373,Hotel O Midtown,,"1, Behind Priyadarshini Market, Rangmahal Talkies, T T NagarNear Rangmahal Talkies, T.T Nagar, BhopalNear Rangmahal Talkies, T.T Nagar, Bhopal, Bhopal",,,23.235556,77.39763
28,Bhopal,246127,Super Hotel O Golden Pearl,,"268/DK-5, DANISH KUNJ, KOLAR ROAD, Bhopal",,,23.1712174,77.4295603
28,Bhopal,237586,Hotel O Mav Hotel,,"DK -2, 410/28 danish kunj Kolar road , Bhopal",,,23.1722235,77.4228846
28,Bhopal,218961,Hotel O by OYO The Angel Palace,,"Plot no. B 167 sector A, J K Town,Kolar road bhopal, Near J K Hospital, Bhopal, Bhopal",,,23.1788021,77.4260699
28,Bhopal,111885,Hotel O New Mansa,,"plot no 1  Sundar Nagar Colony, Huzur Tahsir Bhopal Ashoka Garden Opposit Sagar GaireAshoka Garden Opposit Sagar Gaire BhopalAshoka Garden Opposit Sagar Gaire Bhopal, Bhopal",,,23.2576803,77.4304001
28,Bhopal,49718,Hotel O Aura Mall Bhopal Formerly Golden Star,,"Near Aura Mall, Trilanga, Bhopal",,,23.1900666,77.4288028
28,Bhopal,255939,Hotel O by OYO York Residency,,"Plot no.- 18, D Block, Aerocity Road, Bhopal, Bhopal, Pincode- 462036, Landmark- Near Rajabhoj International Airport, Bhopal",,,23.30933916,77.34230932
28,Bhopal,9762,Hotel O Mohit Regency,,"Near Punjab & Sindh Bank, Zone-II, M P Nagar, Bhopal",,,23.227657,77.436993
28,Bhopal,196059,Hotel O Aman Palace ,,"plot no E-20 mayur vihar  mayur vihar, 80 Feet Rd, Ashoka Gardennull, Bhopal",,,23.2625491,77.4272504
28,Bhopal,60037,Hotel O by OYO Parth Palace,,"S K Plaza buliding 2nd floor  In Front Of Bank Of Baroda, Near Bima Kunj, Kolar RoadNear Bima Kunj, Kolar Road, Bhopal, Bhopal",,,23.1788689,77.4175441
28,Bhopal,325699,Super Hotel O by OYO Sanjay Karond Charaha,,"karond chauraha, berasia road, karond, Bhopal",,,23.3017282,77.4043794
28,Bhopal,302598,Hotel O P2 ,,"plot no 1, near Spandan hospital, sector B, data colony Indra Vihar Colony, Tilak Nagar, Bhopal",,,23.2806389,77.3562029
28,Bhopal,330379,Hotel O by OYO Maa Ganga's,,"plot no 84 Kasturba nagar  under Chetak bridge, near ISBT , Bhopal",,,23.234153604474038,77.44069239408627
28,Bhopal,108940,Hotel O Saket inn,," plot no 5, Saket Nagar Main Rd, near DRM Road, Habibganj, Bhopal",,,23.2167646,77.4578003
28,Bhopal,359578,Hotel O P P Palm Retreat ,,"plot 05 Bhadbhada Road Behind HP Petrol Pump Near Mayuri Marriage Garden Near Sakshi Dhaba Neelbad Bhopal MP, Bhopal",,,23.2057783,77.3653059
28,Bhopal,277286,Hotel O Dwarka Hotel And Restaurant,,"plot no 1, Dwarka the dhaba and restaurant  Katara Hill Bypass road near sage university, Bhopal",,,23.1758632,77.5114396
28,Bhopal,101124,Hotel O by OYO CROWN PACIFIC,,"44, Sector 3 B, Shakti Nagar, Habib ganj, Near AIIMS, Saket Nagar, BhopalNear AIIMS, Saket Nagar, Bhopal, Bhopal",,,23.2192089,77.4582461
28,Bhopal,330461,Hotel O by OYO The Diamond Palace,,"House No -87, Sector- A Banjari colony, near Hanumanji mandir, Bhopal",,,23.178528,77.416583
28,Bhopal,241418, THE O Ganesha Oasis Hotel,,"DK 2/179Kolar Road, Bajrangi Colony, Danish Kunj Kolar bhopal, Bhopal",,,23.1728062,77.4230386
28,Bhopal,226949,Hotel O Shyam Paradise ,,"sector c/207, Shahpura near Bansal hospital  opposite Sai mandir , Bhopal",,,23.1984206,77.4192987
28,Bhopal,199358,Hotel O The Panni’s,,"Shanti Nath Plaza,Top of deva Market, Infront of SBI ATM, Nadra bus stand,Near Bhopal Junction Railway Station, Bhopal",,,23.26526428,77.40443564
28,Bhopal,219612,Hotel O Sawariya Regency,,"Plot no 1 chandbad infront of Durga mandir  Plot no 1 chandbad infront of Durga mandir  Plot no 1, chandbad Infront of Durga mandir, Ashoka Garden, Near main railway stationnull, Bhopal",,,23.266681547986515,77.42012472463728
28,Bhopal,329161,Hotel O Parampara Garden Resort,,"Dastoor Farms- Campus, Sikandrabad Road, Kalkheda,, Bhopal",,,23.17767,77.3173768
28,Bhopal,327224,Hotel O by OYO the ocean waves,,"plot no 1 Nishantpura railway station, satya gyan colony, Bhopal",,,23.2822779,77.4180252
28,Bhopal,37851,Super Hotel O by OYO Smart City,,"plot no 01 80 Feet Road, New Ashoka Garden, Near Bhopal Station, Bhopal",,,23.2615646,77.4286264
28,Bhopal,204478,Hotel O The Shaan Inn,,"Plot no. 69 Jyoti Nagar  Narmadapuram Rd, behind Miracles hospital, Jyoti Nagar, Danish Nagar, Bagmugaliya, Bhopal",,,23.1844101,77.4624915
28,Bhopal,44193,OYO Hotel O Palak,,"Punjabi Bagh, Infront Of Apsara Talkies, Ashoka Garden, Raisen RdNear Apsara Talkies, Raisen Road, Bhopal, Bhopal",,,23.2538666,77.4358177
28,Bhopal,300915,Hotel O by OYO Shri Balaji Hotal And Restaurant Branch - 2,,"S-10New jail road, Gokul dham, abbas nagar, gandhi nagar Bhopal, Bhopal",,,23.307018,77.3718177
28,Bhopal,97368,Hotel O sunshine regency,,"B 87, Kasturba Nagar, Near Chetak Bridge, MP Nagar, Bhopal, Bhopal",,,23.234138,77.4407047
28,Bhopal,221225,Hotel O Prathma,,"114, Amrai Parisar Beside NRI Global Discovery School, Behind AIIMS , Bhopal",,,23.2000026,77.4629688
28,Bhopal,304036,Hotel O by OYO The Shark Palace,,"Indra vihar, data colony, airport road, Lalghati, Bhopal",,,23.2805713,77.3536758
28,Bhopal,107303,Hotel O Hotel G Star,,"plot no 03 Trilanga Chouraha,Near Aura Mall, Trilanga Colony Near Aura Mall Trilanga Colony, Bhopal",,,23.1940218,77.4331495
28,Bhopal,322386,Hotel O Iskcon Temple Bhopal Formerly The Jackfruit Resort,,"Plot No. A 135, New RTO Office, Bypass Road, Bhopal",,,23.267455,77.514324
28,Bhopal,184356,Hotel O by OYO J-SONS,,"E-3, Plot No 296Arera Colony, 10 number market, near gestocare hospital, Opposite Arya Samaj Mandir, Bhapal, , Bhopal",,,23.2132276,77.4370133
28,Bhopal,223001,Hotel O The Shloka,,"House no 192 Mandakini colony Mandakini colony Kolar road, Bhopal",,,23.1846202,77.4188388
28,Bhopal,292911,Hotel O by OYO queen hotel & restaurant,,"Plot no.- 01, Kahjuri Sadak, Bhopal, Huzur, Pincode- 462030, Nearby Landmark- Near Rajwada Dhaba, Bhopal",,,23.2486986,77.2623448
28,Bhopal,229687,Hotel O Regal Park ,,"Lig- 39, Amrai Parisar, Bagsewaniya, Behind AIIMS Hospital, Bhopal Lig- 39, Amrai Parisar, Bagsewaniya, Behind AIIMS Hospital, Bhopal LIG 39 Amrai Saket Nagar near AIIMS Hospita, Bhopal",,,23.1995342,77.4609609
28,Bhopal,177322,Hotel O SSG,,"3/2c, Saket nagar, Near A I I M S Near Kamlapati railway station, Bhopal",,,23.2155867,77.4599143
28,Bhopal,106226,Hotel O A Square ,,"Plot No.100-101,  Rohit Nagar, Bawadiya Kalan, Near Shahpura Thana, TrilangaRohit Nagar Near extol college Near Shahpura Thana Bhopal, Bhopal",,,23.1816039,77.4318846
28,Bhopal,45049,HOTEL O  ADITYA REGENCY,,"Plot No - 1, dharam kanta , chola road ,near nadra bus stand , Near Railway station jn, chhola road, dharamkanta, Bhopal, Bhopal",,,23.2684638,77.4096638
28,Bhopal,189767,Hotel O Convivial Ark,,"Plot No 9 Ward No 84 Police Housing Society Gehunkheda in front of D Mart Kolar Road, Bhopal",,,23.156501,77.414384
28,Bhopal,332885,Hotel O by OYO THE 9 CUBE,,"Plot no-1, Rohit Nagar face 1, Janki hospital, Bhopal",,,23.1804777,77.439188
28,Bhopal,217547,Hotel O Ocean Pearl,,"D-350Narmadapuram Road, Danish Nagar Bhopal, Bhopal",,,23.1876553,77.4616219
28,Bhopal,207430,Hotel O by OYO GULMOHAR GRAND,,"Savoy Complex Gulmohar G 3 Near Sheel Public School, Bhopal",,,23.191746,77.4395695
28,Bhopal,196788,Hotel O Convivial Classic,,"Flot no 101 Raisen Rd, Kalpana Nagarnear Shani Dev Mandir, Kalpana Nagar, Bhopal, Bhopal",,,23.2510151,77.4767761
28,Bhopal,359481,Hotel O Atithi ,,"Plot No- 142 ,Durgesh Vihar colony , JK Road, Minal residency road ., Bhopal",,,23.2674596,77.4606353
28,Bhopal,352218,Hotel O Lala Ji ,,"plot no 2 and 4 sukhi railway station imaliya raisen road bay pass Bhopal, Bhopal",,,23.32960484,77.48260523
28,Bhopal,228358,Hotel O by OYO Jagdamba Hotel,,"Ashoka Garden Hinotiya, Near Sai Baba Mandir Bhopal, Bhopal",,,23.2646758,77.4237923
28,Bhopal,208481,Palette - Hotel Saket Greens,,"Patel Nagar Raisen Road, Bhopal",,,23.24926279,77.49508898
28,Bhopal,176258,Hotel O by OYO Amulya shri,,"plot no-1, mp nagar zone -1 behind manohar dairy bhopal, Bhopal",,,23.234808,77.434589
28,Bhopal,86129,Hotel O Saavi International,,"plot no 112A  Behind Patidar studio, MP Nagar, Zone 2 Bhopal Behind Patidar studio, MP Nagar, Zone 2 Bhopal, Bhopal",,,23.2387295,77.4391509
28,Bhopal,329661,OYO 839535 Hotel Shri Vinayak,,"106106 J.K Town Road, infront of western courtyard, Bhopal",,,23.1246919,77.4128193
28,Bhopal,361979,Hotel O ZOYO INN,,"MIG-8, Sumitra Parisar phase 1 , 80 feet road , Rajharsh colony Kolar , Bhopal",,,23.1591012,77.4290292
28,Bhopal,18504,Hotel O by OYO Csfc,,"Plot 30, Medicine St, Opp. Juneja Tyer, Behind bata showroom, patel market, ghora nakkas, Bhopal",,,23.2653858,77.4030209
28,Bhopal,223902,Hotel O A-Kay,,"plot no 92  JK town new ballabh nagar Near JK hospital sarvdharam Kolar road , Bhopal",,,23.17822,77.4249306
28,Bhopal,300763,Hotel O Purani Haveli ,,"Plot no. 5 BPipaliya jod, Khamla Khedi, Khajuri Sadak, near I Love Khajuri Sadak board, Bhopal - Indore Highway, SH28, 462030, Bhopal",,,23.2403056,77.2383889
28,Bhopal,328223,Hotel O The Kavish,,"D- 74 sardar vallabh bhai patel phase -2, BDA colony, salaiya, Bhopal",,,23.1637388,77.4509087
28,Bhopal,229345,Hotel O Shree Balaji Hotel And Restaurant,,"Shubh Business Zone, Near Dental Hospital, People Campus, Bhopal",,,23.3026736,77.4233936
28,Bhopal,42936,OYO Hotel Krishnayan,,"plot no 1  Gehukheda  good Shepherd Colony Rd, Shirdipuram, Kolar Road, Bhopal, Madhya PradeshGood Shepherd Colony Rd, Shirdipuram, Kolar Road, Gehun Kheda, Madhya Pradesh 462042, India Bhopa bhopal madhya pradesh india bhopal, Bhopal",,,23.1752311,77.421008
28,Bhopal,353782,SPOT ON Hotal Saawariya Place ,,"Nathu Barkheda Road, Neelbal, Bhopal",,,23.2075112,77.3311366
28,Bhopal,216282,Hotel O 815596 Hotel Sambodhi Palace,,"New Central Jail, Bhopal",,,23.293833,77.357917
28,Bhopal,245793,Hotel O MAZENTA PALACE,,"Plot n. 08 Anjali vihar phase 2, bagsewaniya bagmugaliya, near krisna arcade, Bhopal",,,23.1918611,77.4647222
28,Bhopal,48628,Hotel O by OYO Savitri Regency,,"Harshwardhan Nagar, Near Mata Mandir, New Market, Bhopal",,,23.2230229,77.40743879
28,Bhopal,262832,Hotel O by OYO Landmark,,"Plot no.- 184 & 185, Sudama nagar, Aradhna Nagar, TT Nagar, Bhopal",,,23.22097370289163,77.39713985529792
28,Bhopal,326892,Hotel O by OYO Royal Inn Home Stay,,"Plot no. 3B, Infront of Sanskar Garden, Near Mittal College Karond, Bhopal",,,23.3099873,77.4159368
28,Bhopal,219347,Super Hotel O Crown Square,,"Plot no.31 harshita tower near kuber dairy bagsewaniya bhopal, Bhopal",,,23.1940213,77.4641167
28,Bhopal,5656,Hotel O Ganpati,,"256, No.256  Zone-2, Habibganj Road, Near Sargam Cinema, Maharana Pratap Nagar, Bhopal",,,23.226127,77.4364883
28,Bhopal,107576,Hotel O StayCraft,,"E-8, Behind Marutinandan Complex, Gulmohar Area, Near Shahpura Thana ,Behind Marutinandan complex, Gulmohar area, Near Shahpura thana, front of nakoda cafe , Bhopal",,,23.1866253,77.4340056
28,Bhopal,356500,Hotel O Trishas HomeStay,,"plot no 33, prime avenue  in front of sage international school, danish Kunj kolar, Bhopal",,,23.1631566,77.4301188
28,Bhopal,229300,Hotel O by OYO Madhuram Residency,,"04Plot - 04 311 Opp. To BMHRC near by Mittal institute of technology karond, Bhopal",,,23.309096706008653,77.41665748127123
28,Bhopal,352681,OYO Hotel O Shiv Shree,,"Vill. Mungaliya Hat, Post Mungaliya Hat, Huzur, Near Indian Oil Petrol Pump, Bhopal Madhya Pradesh , Bhopal",,,23.3471111,77.2593056
28,Bhopal,74793,Hotel O Yuvan,,"Danish nagar, Hoshangabad Road, Bhopal",,,23.186709,77.459543
28,Bhopal,112272,Hotel O by OYO New Om Palace,,"2nd Floor, Hamidia Rd, Patel Market, Ghora Nakkas, Rahmat MarketNear Nadra Bus stand , Jumerati , Ibrahimpura , Bhopal, Bhopal",,,23.264558,77.4040963
28,Bhopal,19101,Hotel O by OYO Radhika Palace,,"A-353, Sarvdharam B_ sector . Behind Vishal megamart , Kolar road, Bhopal",,,23.1874883,77.4179461
28,Bhopal,219459,Palette Patel Nagar,,"Raisen Road, Manak Vihar, Patel Nagar, Bhopal",,,23.2513466,77.5024589
28,Bhopal,263350,"Palette Hotel Nisarga, Bhopal",," Maharana Pratap Nagar, Bhopal, Madhya Pradesh, Bhopal",,,23.234958752612535,77.43247749444647
28,Bhopal,306541,Townhouse Oak Bhopal Aashima Mall,,"Shriram colony, Hoshangabad Road, Bhopal",,,23.172359,77.458679
28,Bhopal,308105,Collection O Bhopal DB City Mall,,"Easy Stay, Near Rachna Tower, Rachna Nagar, Bhopal, Bhopal",,,23.2417658,77.4371295
28,Bhopal,317195,Townhouse Oak Bhopal ISKCON,,"Manak Vihar, Raisen Road, Patel Nagar, Bhopal",,,23.251269,77.50244
28,Bhopal,317215,Hotel O Bhopal DB City Mall,,"Near Aadhar Seva Kendra, Zone 1, BMP Nagar, Bhopal",,,23.2336017,77.4332889
87,Bhubaneswar,329663,Super Hotel O Kesora Square Bhubaneswar Formerly Moody Moon,,"Plot No. 1994, Kesora Square, Near Mangaraj Point, Bhubaneswar",,,20.2765833,85.8739722
87,Bhubaneswar,112238,Super Hotel O Swaranpuri Near KIIT Square,,"Khata No. 474/53, Patia, Chandrasekharpur, Bhubaneswar",,,20.351808,85.822907
87,Bhubaneswar,37525,Collection O ITER Bhubaneswar Formerly Regal Stays,,"ITER College Road, Lane 6, Jagmohan Nagar, Khandagiri, Near ITER College, Bhubaneswar",,,20.251058,85.7997115
87,Bhubaneswar,308211,[Day Stay - 12 Hrs Slot : 8 AM to 8 PM] Collection O Dumduma Institute of Technical Education & Research,,"Dumduma, Near PDN Cricket Ground, Bhubaneswar",,,20.250399,85.7942418
87,Bhubaneswar,355723,HOTEL O KASHIKKAA PREMIUM ,,"Plot no-6/1939/4627/9218 Neat Infocity Sai temple, Patia, Bhubaneswar",,,20.3375589,85.8052313
87,Bhubaneswar,259464,Super Townhouse Mancheswar Industrial Estate,,"Sector A, Mancheswar Industrial Estate, Bhubaneswar",,,20.2972979,85.852682
87,Bhubaneswar,357262,Hotel O Daysinn Premium ,,"Plot-12/57 Soubhagya Nagar, Infront of Bharat Petrol pump, Bhubaneswar",,,20.2681131,85.8022124
87,Bhubaneswar,59026,Super Hotel O Indira Park Road Bhubaneswar,,"Plot Number A7/5, Indira Housing Colony, Lingipur, Bhubaneswar",,,20.2181102,85.8473023
87,Bhubaneswar,263214,Super Hotel O Khandagiri Near DN Regalia Mall,,"BIjipur, Khandagiri, Bhubaneswar,Odisha, Bhubaneswar",,,20.2366641,85.7505671
87,Bhubaneswar,105424,Super Collection O Infocity Square Bhubaneswar Formerly Prime Residency,,"Plot No. 492, Phase 2, Kanan Vihar, Patia, Bhubaneswar",,,20.3474151141043,85.8288255147636
87,Bhubaneswar,104329,Namaskar Silver Key,,"Plot No 8601/9620 Khandagiribari, Khandagiri, Bhubaneswar",,,20.262015,85.774693
87,Bhubaneswar,222901,Hotel O SS INN Hotels & Homes,,"Plot no-1621, Besides Geeta Bhavan, Poonama Gate, Kapilaprasad, Oldtown, Bhubaneswar, Bhubaneswar",,,20.242782,85.827001
87,Bhubaneswar,242580,Super Townhouse Oak Sayhallo Sincity,,"Plot No. 104, Near Kalinga Studio, Chandaka Road, Khandagirinull, Bhubaneswar",,,20.2996389,85.7801927
87,Bhubaneswar,307218,Super Collection O AIIMS Bhubaneshwar ,,"Kalyani Nagar, Patrapada, Bhubaneswar",,,20.238412,85.772294
87,Bhubaneswar,358370,Super Collection O Ravi Talkies Bhubaneswar,,"Goutamnagar, Bhubaneswar",,,20.2396944,85.8396111
87,Bhubaneswar,263712,Super Hotel O Bhubaneshwar Near ITER College,,"Plot no. 330, Mouza Jagamara,Khandagiri , Bhubaneswar",,,20.2517902,85.8005386
87,Bhubaneswar,113590,Hotel O Cosmopolis Bhubaneswar Formerly Luxury Stay,,"Madhusudan Marg, Samabaya Nagar, Arya Village, Bhubaneswar",,,20.2515,85.7908611
87,Bhubaneswar,220582,Super Townhouse Oak Sayhallo  Ecstasy,,"Near Reliance MartPlot No - 468/4968, Behind Reliance Smart, Nayapallinull, Bhubaneswar",,,20.2873611,85.8137222
87,Bhubaneswar,221894,Super Collection O IGKC Multispecialty Hospital Formerly Hotel Neatflix and Chill,,"Kalinga Nagar, Bhubaneswar",,,20.2799722,85.7643333
87,Bhubaneswar,304572,Super Collection O Zoological Park Formerly Nandankanan Resort,,"Plot No. 4, Nandankanan Road, Near NK Police Station, Raghunathpur, Bhubaneswar",,,20.3926102,85.8257472
87,Bhubaneswar,113532,Super Hotel O Dumduma Near DN Regalia Mall,,"Dumduma, Bhubaneswar",,,20.250387,85.7942138
87,Bhubaneswar,329118,Super Hotel O Avigna Premium ,,"Plot no-GA-169,Kailash Vihar, Near Infosys Sai temple, Patia, Bhubaneswar",,,20.3357832,85.8052434
87,Bhubaneswar,259463,Super Townhouse Mancheswar Bhubaneswar Formerly Kamla Inn,,"Plot Number A/10, Sector A, Mancheswar Industrial Estate, Bhubaneswar",,,20.297673,85.852174
87,Bhubaneswar,332771,Hotel O Palasuni Bridge Bhubaneswar Formerly Ganpat,,"Saptasati Vihar, Palasuni, Bhubaneswar",,,20.3064638,85.8714712
87,Bhubaneswar,220097,Hotel O Kalinga Inn,,"Plot no 223/818/1712, Back side of Jeep Car Showroom Pahala, Bhubaneswar",,,20.3312117,85.8825471
